path,speakerId,transcription,action,object,location,Self-reported fluency level ,First Language spoken,Current language used for work/school,gender,ageRange,prediction,total_silence,total_duration,trimmed_duration,n_words,speed_rate_word,speed_rate_word_trimmed
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/0f4c6d70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Make the music louder,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.3359999999999999,2.304,1.0059999999999998,4,0.576,0.25149999999999995
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/12377f70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn down the volume,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.4699999999999998,2.304,0.9139999999999999,4,0.576,0.22849999999999998
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/14cea510-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the volume down,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.5530000000000002,2.475,0.992,4,0.61875,0.248
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/176ecb60-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Make the music softer,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.4189999999999996,2.389,1.19,4,0.59725,0.2975
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/19b6e6a0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn up the temperature,increase,heat,none,native,English (United States),English (United States),male,41-65,1,1.15,2.048,0.926,4,0.512,0.2315
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/1c0d59c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the temperature up,increase,heat,none,native,English (United States),English (United States),male,41-65,1,1.192,2.048,0.8749999999999999,4,0.512,0.21874999999999997
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/1e46cf00-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn up the heat,increase,heat,none,native,English (United States),English (United States),male,41-65,1,1.181,1.792,0.645,4,0.448,0.16125
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/2098d550-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the heat up,increase,heat,none,native,English (United States),English (United States),male,41-65,1,1.306,1.877,0.574,4,0.46925,0.1435
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/230604c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn down the temperature,decrease,heat,none,native,English (United States),English (United States),male,41-65,1,1.323,2.219,0.938,4,0.55475,0.2345
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/257de290-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the temperature down,decrease,heat,none,native,English (United States),English (United States),male,41-65,1,1.3089999999999997,2.219,0.959,4,0.55475,0.23975
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/27c4ec60-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn down the heat,decrease,heat,none,native,English (United States),English (United States),male,41-65,1,1.336,1.963,0.659,4,0.49075,0.16475
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/29fb5460-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the heat down,decrease,heat,none,native,English (United States),English (United States),male,41-65,1,1.2480000000000002,1.963,0.7509999999999999,4,0.49075,0.18774999999999997
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/2c4b10c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn off the music,deactivate,music,none,native,English (United States),English (United States),male,41-65,1,1.287,2.048,0.8220000000000001,4,0.512,0.20550000000000002
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/2ea57b80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Stop the music,deactivate,music,none,native,English (United States),English (United States),male,41-65,1,1.2,1.877,0.708,3,0.6256666666666667,0.236
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/30aa4c30-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Play,activate,music,none,native,English (United States),English (United States),male,41-65,1,1.385,1.621,0.32399999999999995,1,1.621,0.32399999999999995
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/32f32ac0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Put on the music,activate,music,none,native,English (United States),English (United States),male,41-65,1,1.387,2.048,0.715,4,0.512,0.17875
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/3565ff80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Play the music,activate,music,none,native,English (United States),English (United States),male,41-65,1,1.6019999999999999,2.133,0.5879999999999999,3,0.711,0.19599999999999995
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/37ee3100-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Start the music,activate,music,none,native,English (United States),English (United States),male,41-65,1,1.487,2.219,0.752,3,0.7396666666666666,0.25066666666666665
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/3a5d8350-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn on the lamp,activate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.458,2.133,0.715,4,0.53325,0.17875
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/3cfb38a0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the lamp,activate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.573,2.389,0.8509999999999999,4,0.59725,0.21274999999999997
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/3f895d90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the lamp on,activate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.627,2.475,0.9039999999999999,4,0.61875,0.22599999999999998
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/42086750-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lamp on,activate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.8099999999999998,2.219,0.6629999999999999,2,1.1095,0.33149999999999996
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/44bc63c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn off the lamp,deactivate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.6470000000000002,2.475,0.852,4,0.61875,0.213
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/477d7f90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the lamp off,deactivate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.643,2.475,0.858,4,0.61875,0.2145
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/4a6228f0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch off the lamp,deactivate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.939,2.731,0.988,4,0.68275,0.247
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/4cc85380-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lamp off,deactivate,lamp,none,native,English (United States),English (United States),male,41-65,1,1.7479999999999998,2.133,0.6420000000000001,2,1.0665,0.32100000000000006
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/4f9248f0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the lights on,activate,lights,none,native,English (United States),English (United States),male,41-65,1,1.57,2.475,0.939,4,0.61875,0.23475
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/528b64b0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn on the kitchen lights,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.46,2.645,1.21,5,0.529,0.242
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/55686cf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the kitchen lights,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4009999999999998,2.731,1.3559999999999999,5,0.5462,0.2712
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/5823e370-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the lights on in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4700000000000002,2.645,1.235,7,0.37785714285714284,0.17642857142857143
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/5b1759e0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the lights in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4979999999999998,2.731,1.283,7,0.3901428571428571,0.18328571428571427
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/5d9af780-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights on in the kitchen,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.402,2.304,0.9450000000000001,5,0.4608,0.189
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/6016a5e0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.342,2.133,0.862,3,0.711,0.28733333333333333
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/62daf600-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4400000000000002,2.645,1.2429999999999999,5,0.529,0.2486
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/65a38be0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the kitchen lights on,activate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4969999999999999,2.56,1.116,5,0.512,0.2232
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/68407de0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn on the lights in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.3459999999999996,2.389,1.119,7,0.34128571428571425,0.15985714285714286
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/6ac33120-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.343,2.389,1.091,5,0.47779999999999995,0.2182
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/6d5f5fd0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the lights in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.2760000000000002,2.475,1.226,7,0.3535714285714286,0.17514285714285713
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/6fe6a6f0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.2579999999999996,2.389,1.183,5,0.47779999999999995,0.2366
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/724b23d0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights on in the bedroom,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.279,2.133,0.91,5,0.4266,0.182
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/747eccb0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Bedroom lights on,activate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.193,1.877,0.7080000000000001,3,0.6256666666666667,0.23600000000000002
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/76dc6bc0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn on the washroom lights,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.1079999999999999,2.219,1.14,5,0.4438,0.22799999999999998
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/795e0d90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the washroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.2109999999999999,2.304,1.154,5,0.4608,0.23079999999999998
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/7beef1a0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the washroom lights,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,0.9779999999999998,2.304,1.367,5,0.4608,0.2734
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/7e498370-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights on in the washroom,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.095,2.048,0.9990000000000001,5,0.4096,0.19980000000000003
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/80bbbbf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Washroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.2000000000000002,2.133,0.9610000000000001,3,0.711,0.32033333333333336
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/83125620-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn on the bathroom lights,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.1799999999999997,2.219,1.0989999999999998,5,0.4438,0.21979999999999994
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/85902760-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the bathroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.0610000000000002,2.048,1.044,5,0.4096,0.2088
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/8847a640-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch on the bathroom lights,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.309,2.56,1.278,5,0.512,0.2556
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/8b025970-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights on in the bathroom,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.8519999999999999,2.645,0.9810000000000001,5,0.529,0.1962
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/8d6eeca0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Bathroom lights on,activate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.3339999999999996,2.219,0.922,3,0.7396666666666666,0.30733333333333335
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/8fdd2d80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the lights off,deactivate,lights,none,native,English (United States),English (United States),male,41-65,1,1.2879999999999998,2.133,0.8700000000000001,4,0.53325,0.21750000000000003
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/925e5a20-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn off the kitchen lights,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.2049999999999996,2.304,1.13,5,0.4608,0.22599999999999998
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/94f46e50-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.3129999999999997,2.389,1.141,7,0.34128571428571425,0.163
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/97c2a980-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch off the lights in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4489999999999998,2.731,1.311,7,0.3901428571428571,0.18728571428571428
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/9a828cd0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.349,2.645,1.335,7,0.37785714285714284,0.1907142857142857
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/9d1322c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights off in the kitchen,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.3739999999999999,2.304,0.9480000000000001,5,0.4608,0.18960000000000002
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/9f94c490-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Kitchen lights off,deactivate,lights,kitchen,native,English (United States),English (United States),male,41-65,1,1.4319999999999997,2.219,0.8289999999999998,3,0.7396666666666666,0.27633333333333326
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/a238bb70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn off the lights in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.338,2.475,1.1749999999999998,7,0.3535714285714286,0.16785714285714284
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/a51a0970-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.517,2.56,1.069,5,0.512,0.2138
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/a7f60040-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch off the lights in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.621,2.816,1.318,7,0.40228571428571425,0.1882857142857143
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/aac9b9b0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch the bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.423,2.56,1.158,5,0.512,0.23159999999999997
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/ad68f5a0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights off in the bedroom,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.4439999999999997,2.389,1.0130000000000001,5,0.47779999999999995,0.20260000000000003
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/b0009070-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Bedroom lights off,deactivate,lights,bedroom,native,English (United States),English (United States),male,41-65,1,1.4559999999999997,2.304,0.8670000000000001,3,0.7679999999999999,0.28900000000000003
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/b323a260-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn off the washroom lights,deactivate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.3010000000000002,2.56,1.293,5,0.512,0.2586
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/c11daaf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch off the washroom lights,deactivate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.3239999999999998,2.731,1.43,5,0.5462,0.286
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/c3ad5680-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Lights off in the washroom,deactivate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.265,2.389,1.176,5,0.47779999999999995,0.2352
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/c6674660-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Washroom lights off,deactivate,lights,washroom,native,English (United States),English (United States),male,41-65,1,1.677,2.645,1.0110000000000001,3,0.8816666666666667,0.337
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/c8cea970-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn volume up,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.371,2.133,0.7899999999999999,3,0.711,0.2633333333333333
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/cb6a8a00-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn sound up,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.5179999999999998,2.304,0.8059999999999999,3,0.7679999999999999,0.26866666666666666
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/cdb9d130-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn it up,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.517,1.877,0.369,3,0.6256666666666667,0.123
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/d03669f0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Make it louder,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.5180000000000002,2.133,0.6549999999999999,3,0.711,0.2183333333333333
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/d258d4c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Louder,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.389,1.707,0.3350000000000001,1,1.707,0.3350000000000001
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/d4d4aa30-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Volume max,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.1619999999999997,2.219,1.1199999999999999,2,1.1095,0.5599999999999999
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/d748de80-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Louder please,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.354,2.048,0.7230000000000001,2,1.024,0.36150000000000004
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/d9a8ee90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Increase the volume,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.4649999999999999,2.219,0.801,3,0.7396666666666666,0.267
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/dc52d8e0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Increase the sound volume,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.4820000000000002,2.645,1.18,4,0.66125,0.295
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/dec1b600-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,I need volume,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.3639999999999999,1.963,0.642,3,0.6543333333333333,0.214
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/e1f0fcf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Increase the sound,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.5929999999999997,2.389,0.815,3,0.7963333333333332,0.27166666666666667
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/e46690d0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Louder phone,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.377,2.048,0.7149999999999999,2,1.024,0.35749999999999993
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/f10ec500-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,I can't hear that,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.217,2.048,0.836,4,0.512,0.209
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/f33cc890-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Too quiet,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.3780000000000001,1.877,0.5209999999999999,2,0.9385,0.26049999999999995
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/f5b51b90-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,That's too quiet,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.5380000000000003,2.133,0.779,3,0.711,0.25966666666666666
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/f845ffa0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Far too quiet,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.387,2.048,0.8330000000000001,3,0.6826666666666666,0.2776666666666667
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/fa9baf70-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the sound up,increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.364,2.048,0.6990000000000001,4,0.512,0.17475000000000002
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/fd9fa0a0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,"I need to hear this, increase the volume",increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.3800000000000001,2.987,1.656,8,0.373375,0.207
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/00d88480-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,"I couldn't hear anything, turn up the volume",increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.767,3.243,1.8,8,0.405375,0.225
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/043f7d40-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,"This video sound is too low, turn up the volume",increase,volume,none,native,English (United States),English (United States),male,41-65,1,1.893,3.669,2.2590000000000003,10,0.3669,0.22590000000000005
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/06a4e480-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Decrease volume,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.358,2.048,0.696,2,1.024,0.348
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/091dfad0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn volume down,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.4629999999999999,2.304,0.8879999999999999,3,0.7679999999999999,0.296
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/0be901b0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn sound down,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.383,2.389,1.056,3,0.7963333333333332,0.35200000000000004
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/0e7c08a0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Decrease audio volume,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.2199999999999998,2.389,1.202,3,0.7963333333333332,0.40066666666666667
fluent_speech_commands_dataset/wavs/speakers/7B4XmNppyrCK977p/11445060-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Reduce audio volume,decrease,volume,none,native,English (United States),English (United States),male,41-65,1,1.5459999999999998,2.645,1.113,3,0.8816666666666667,0.371
